image_id,rover,camera,sol,rock_coverage_pct,coverage_total_pct,frac_valid,n_bigrock,n_rocks,n_raw_components,quality_flag
NLB_542391020EDR_F0611908NCAM07753M1,MSL,navcam,,23.6065,12.7099,0.5384,0,0,0,no_bigrock
NLB_542391053EDR_F0611908NCAM07753M1,MSL,navcam,,15.3822,7.6586,0.4979,0,0,0,no_bigrock
NLB_542391137EDR_F0611908NCAM07753M1,MSL,navcam,,93.1522,4.8195,0.0517,442,0,1,ok
NLB_542391168EDR_F0611908NCAM07753M1,MSL,navcam,,100.0,11.1846,0.1118,24312,5,4,ok
NLB_542391201EDR_F0611908NCAM07753M1,MSL,navcam,,69.6646,30.6757,0.4403,0,0,0,no_bigrock
NLB_542391233EDR_F0611908NCAM07753M1,MSL,navcam,,80.3752,23.1129,0.2876,0,0,0,no_bigrock
NLB_542456942EDR_F0611908CCAM15903M1,MSL,navcam,,26.7763,20.5779,0.7685,0,0,0,no_bigrock
NLB_542565924EDR_F0611908NCAM00207M1,MSL,navcam,,60.0733,16.911,0.2815,0,0,0,no_bigrock
NLB_542566837EDR_F0611908NCAM00320M1,MSL,navcam,,56.7761,15.6419,0.2755,0,0,0,no_bigrock
NLB_542634736EDR_F0611908NCAM00320M1,MSL,navcam,,53.3179,15.3055,0.2871,0,0,0,no_bigrock
NLB_542643595EDR_F0612100NCAM00385M1,MSL,navcam,,52.0012,35.8192,0.6888,0,0,0,no_bigrock
NLB_542643626EDR_F0612100NCAM00385M1,MSL,navcam,,13.3599,12.0854,0.9046,0,0,0,no_bigrock
NLB_542644298EDR_F0612148NCAM00375M1,MSL,navcam,,40.1695,17.0144,0.4236,0,0,0,no_bigrock
NLB_542644374EDR_F0612148NCAM00281M1,MSL,navcam,,5.441,3.9482,0.7256,0,0,0,no_bigrock
NLB_542644406EDR_F0612148NCAM00281M1,MSL,navcam,,0.0,0.0,0.6617,0,0,0,no_rock
NLB_542644430EDR_F0612148NCAM00281M1,MSL,navcam,,4.8862,3.0111,0.6163,0,0,0,no_bigrock
NLB_542644454EDR_F0612148NCAM00281M1,MSL,navcam,,7.0728,4.7484,0.6714,0,0,0,no_bigrock
NLB_542644478EDR_F0612148NCAM00281M1,MSL,navcam,,0.0,0.0,0.65,0,0,0,no_rock
NLB_542644864EDR_F0612148NCAM00653M1,MSL,navcam,,9.9304,8.2247,0.8282,0,0,0,no_bigrock
NLB_542644896EDR_F0612148NCAM00653M1,MSL,navcam,,0.001,0.0009,0.8879,0,0,0,no_bigrock
NLB_542644928EDR_F0612148NCAM00653M1,MSL,navcam,,2.8997,2.3509,0.8107,0,0,0,no_bigrock
NLB_542644953EDR_F0612148NCAM00653M1,MSL,navcam,,0.0,0.0,0.8003,0,0,0,no_rock
NLB_542645012EDR_F0612148NCAM07653M1,MSL,navcam,,0.0,0.0,0.4636,0,0,0,no_rock
NLB_542645095EDR_F0612148NCAM07653M1,MSL,navcam,,22.4162,2.3317,0.104,0,0,0,no_bigrock
NLB_542645126EDR_F0612148NCAM07653M1,MSL,navcam,,43.3229,8.2047,0.1894,0,0,0,no_bigrock
NLB_542645157EDR_F0612148NCAM07653M1,MSL,navcam,,49.7576,12.4431,0.2501,0,0,0,no_bigrock
NLB_542645188EDR_F0612148NCAM07653M1,MSL,navcam,,24.4823,2.1207,0.0866,0,0,0,no_bigrock
NLB_542645220EDR_F0612148NCAM07653M1,MSL,navcam,,75.0561,47.3924,0.6314,0,0,0,no_bigrock
NLB_542645252EDR_F0612148NCAM07653M1,MSL,navcam,,26.2698,17.9216,0.6822,0,0,0,no_bigrock
NLB_542831938EDR_F0612232NCAM00207M1,MSL,navcam,,2.5012,1.2154,0.4859,0,0,0,no_bigrock
NLB_542832372EDR_F0612232NCAM00207M1,MSL,navcam,,6.705,2.9386,0.4383,0,0,0,no_bigrock
NLB_542832739EDR_F0612232NCAM00207M1,MSL,navcam,,4.6973,1.726,0.3674,0,0,0,no_bigrock
NLB_542834560EDR_F0612232NCAM00320M1,MSL,navcam,,2.5816,0.9027,0.3497,0,0,0,no_bigrock
NLB_542903293EDR_F0612232NCAM00320M1,MSL,navcam,,4.936,2.3771,0.4816,0,0,0,no_bigrock
NLB_542919094EDR_F0612232NCAM00207M1,MSL,navcam,,0.9974,0.6156,0.6172,0,0,0,no_bigrock
NLB_542919310EDR_F0612232NCAM00207M1,MSL,navcam,,1.9337,0.6968,0.3604,0,0,0,no_bigrock
NLB_542919613EDR_F0612232NCAM00207M1,MSL,navcam,,4.074,1.9857,0.4874,0,0,0,no_bigrock
NLB_542920707EDR_F0612232NCAM00207M1,MSL,navcam,,0.022,0.0064,0.2906,0,0,0,no_bigrock
NLB_542921313EDR_F0612232NCAM00320M1,MSL,navcam,,5.4618,3.4998,0.6408,0,0,0,no_bigrock
NLB_543000773EDR_F0612436NCAM00385M1,MSL,navcam,,68.3042,47.1054,0.6896,0,0,0,no_bigrock
NLB_543000805EDR_F0612436NCAM00385M1,MSL,navcam,,38.511,33.1038,0.8596,0,0,0,no_bigrock
NLB_543001407EDR_F0612472NCAM00353M1,MSL,navcam,,25.6173,4.5837,0.1789,0,0,0,no_bigrock
NLB_543001438EDR_F0612472NCAM00353M1,MSL,navcam,,40.1886,22.2704,0.5541,0,0,0,no_bigrock
NLB_543001523EDR_F0612472NCAM05113M1,MSL,navcam,,99.9935,33.7077,0.3371,0,0,0,no_bigrock
NLB_543001547EDR_F0612472NCAM05113M1,MSL,navcam,,99.9731,57.4454,0.5746,0,0,0,no_bigrock
NLB_543001578EDR_F0612472NCAM05113M1,MSL,navcam,,88.4637,62.737,0.7092,1466,1,1,ok
NLB_543001603EDR_F0612472NCAM05113M1,MSL,navcam,,91.6622,49.2099,0.5369,0,0,0,no_bigrock
NLB_543001634EDR_F0612472NCAM05113M1,MSL,navcam,,77.94,35.7866,0.4592,0,0,0,no_bigrock
NLB_543007098EDR_F0612472NCAM07753M1,MSL,navcam,,22.641,14.1954,0.627,0,0,0,no_bigrock
NLB_543007129EDR_F0612472NCAM07753M1,MSL,navcam,,21.7666,11.3049,0.5194,0,0,0,no_bigrock
NLB_543007160EDR_F0612472NCAM07753M1,MSL,navcam,,22.3087,10.1598,0.4554,0,0,0,no_bigrock
NLB_543007191EDR_F0612472NCAM07753M1,MSL,navcam,,8.1914,2.2115,0.27,0,0,0,no_bigrock
NLB_543007281EDR_F0612472NCAM07753M1,MSL,navcam,,100.0,10.1421,0.1014,0,0,0,no_bigrock
NLB_543007340EDR_F0612472NCAM07753M1,MSL,navcam,,100.0,19.2809,0.1928,0,0,0,no_bigrock
NLB_543007372EDR_F0612472NCAM07753M1,MSL,navcam,,66.7983,21.7561,0.3257,0,0,0,no_bigrock
NLB_543007419EDR_F0612472NCAM00354M1,MSL,navcam,,53.1247,32.7055,0.6156,0,0,0,no_bigrock
NLB_543007451EDR_F0612472NCAM00354M1,MSL,navcam,,50.3845,27.9763,0.5553,0,0,0,no_bigrock
NLB_543007476EDR_F0612472NCAM00354M1,MSL,navcam,,0.2243,0.0675,0.301,0,0,0,no_bigrock
NLB_543007508EDR_F0612472NCAM00354M1,MSL,navcam,,0.6342,0.4419,0.6968,939,1,2,ok
NLB_543007548EDR_F0612472NCAM00354M1,MSL,navcam,,0.0,0.0,0.5927,0,0,0,no_rock
NLB_543098218EDR_F0612472NCAM00207M1,MSL,navcam,,60.2195,9.8083,0.1629,0,0,0,no_bigrock
NLB_543099309EDR_F0612472NCAM00207M1,MSL,navcam,,48.2444,14.9064,0.309,0,0,0,no_bigrock
NLB_543099850EDR_F0612472NCAM00320M1,MSL,navcam,,45.6897,12.4994,0.2736,0,0,0,no_bigrock
NLB_543172195EDR_F0612472NCAM00320M1,MSL,navcam,,52.6637,14.1139,0.268,0,0,0,no_bigrock
NLB_543261847EDR_F0612670NCAM00385M1,MSL,navcam,,74.4018,52.4418,0.7048,0,0,0,no_bigrock
NLB_543261871EDR_F0612670NCAM00385M1,MSL,navcam,,63.2881,52.2748,0.826,0,0,0,no_bigrock
NLB_543262716EDR_F0612740NCAM00375M1,MSL,navcam,,27.3145,13.4135,0.4911,0,0,0,no_bigrock
NLB_543262788EDR_F0612740NCAM00284M1,MSL,navcam,,15.7404,8.3374,0.5297,4747,2,5,ok
NLB_543262813EDR_F0612740NCAM00284M1,MSL,navcam,,26.0623,18.3549,0.7043,0,0,0,no_bigrock
NLB_543262844EDR_F0612740NCAM00284M1,MSL,navcam,,34.4247,18.3965,0.5344,3584,1,1,ok
NLB_543262875EDR_F0612740NCAM00284M1,MSL,navcam,,89.9466,50.762,0.5644,8503,1,2,ok
NLB_543262907EDR_F0612740NCAM00284M1,MSL,navcam,,89.1616,69.3882,0.7782,0,0,0,no_bigrock
NLB_543263205EDR_F0612740NCAM00312M1,MSL,navcam,,50.7819,29.1406,0.5738,0,0,0,no_bigrock
NLB_543263230EDR_F0612740NCAM00312M1,MSL,navcam,,78.0014,48.3451,0.6198,0,0,0,no_bigrock
NLB_543263253EDR_F0612740NCAM00312M1,MSL,navcam,,100.0,83.0067,0.8301,0,0,0,no_bigrock
NLB_543263277EDR_F0612740NCAM00312M1,MSL,navcam,,100.0,84.8329,0.8483,0,0,0,no_bigrock
NLB_543263301EDR_F0612740NCAM07753M1,MSL,navcam,,78.1833,63.8713,0.8169,0,0,0,no_bigrock
NLB_543263331EDR_F0612740NCAM07753M1,MSL,navcam,,69.5449,53.5119,0.7695,0,0,0,no_bigrock
NLB_543263362EDR_F0612740NCAM07753M1,MSL,navcam,,54.4838,32.5482,0.5974,0,0,0,no_bigrock
NLB_543263446EDR_F0612740NCAM07753M1,MSL,navcam,,34.4975,8.6459,0.2506,0,0,0,no_bigrock
NLB_543263477EDR_F0612740NCAM07753M1,MSL,navcam,,34.6451,7.9107,0.2283,0,0,0,no_bigrock
NLB_543263513EDR_F0612740NCAM07753M1,MSL,navcam,,27.7826,8.5347,0.3072,0,0,0,no_bigrock
NLB_543263537EDR_F0612740NCAM07753M1,MSL,navcam,,44.9885,20.102,0.4468,0,0,0,no_bigrock
NLB_543263577EDR_F0612740NCAM00285M1,MSL,navcam,,35.224,15.2375,0.4326,0,0,0,no_bigrock
NLB_543263601EDR_F0612740NCAM00285M1,MSL,navcam,,73.9511,34.0368,0.4603,0,0,0,no_bigrock
NLB_543263625EDR_F0612740NCAM00285M1,MSL,navcam,,90.3369,44.2176,0.4895,0,0,0,no_bigrock
NLB_543263649EDR_F0612740NCAM00285M1,MSL,navcam,,60.9521,28.4156,0.4662,0,0,0,no_bigrock
NLB_543445748EDR_F0613076NCAM00207M1,MSL,navcam,,22.9242,8.5734,0.374,0,0,0,no_bigrock
NLB_543446489EDR_F0613076NCAM00207M1,MSL,navcam,,55.9771,12.149,0.217,0,0,0,no_bigrock
NLB_543446965EDR_F0613076NCAM00320M1,MSL,navcam,,58.3552,15.6338,0.2679,0,0,0,no_bigrock
NLB_543532426EDR_F0613190NCAM00385M1,MSL,navcam,,99.8502,82.8732,0.83,0,0,0,no_bigrock
NLB_543532457EDR_F0613190NCAM00385M1,MSL,navcam,,99.9964,79.0811,0.7908,0,0,0,no_bigrock
NLB_543533044EDR_F0613226NCAM00375M1,MSL,navcam,,63.1581,21.6341,0.3425,0,0,0,no_bigrock
NLB_543533123EDR_F0613226NCAM00288M1,MSL,navcam,,100.0,37.3987,0.374,0,0,0,no_bigrock
NLB_543533147EDR_F0613226NCAM00288M1,MSL,navcam,,99.443,47.4152,0.4768,2001,2,1,ok
NLB_543533178EDR_F0613226NCAM00288M1,MSL,navcam,,88.7747,60.2015,0.6781,0,0,0,no_bigrock
NLB_543533202EDR_F0613226NCAM00288M1,MSL,navcam,,90.8325,55.1626,0.6073,73,0,0,ok
NLB_543533234EDR_F0613226NCAM00288M1,MSL,navcam,,89.4059,62.1111,0.6947,0,0,0,no_bigrock
NLB_543533390EDR_F0613226NCAM00312M1,MSL,navcam,,100.0,76.947,0.7695,0,0,0,no_bigrock
NLB_543533421EDR_F0613226NCAM00312M1,MSL,navcam,,100.0,80.7939,0.8079,0,0,0,no_bigrock
NLB_543533452EDR_F0613226NCAM00312M1,MSL,navcam,,96.9139,56.9599,0.5877,89281,2,3,ok
NLB_543533483EDR_F0613226NCAM00312M1,MSL,navcam,,99.9822,39.7327,0.3974,0,0,0,no_bigrock
NLB_543533514EDR_F0613226NCAM07753M1,MSL,navcam,,94.5649,49.3458,0.5218,13942,2,2,ok
NLB_543533545EDR_F0613226NCAM07753M1,MSL,navcam,,99.9703,74.0922,0.7411,192,0,2,ok
NLB_543533576EDR_F0613226NCAM07753M1,MSL,navcam,,100.0,63.0518,0.6305,0,0,0,no_bigrock
NLB_543533659EDR_F0613226NCAM07753M1,MSL,navcam,,93.4969,34.8501,0.3727,0,0,0,no_bigrock
NLB_543533691EDR_F0613226NCAM07753M1,MSL,navcam,,0.0,0.0,0.123,0,0,0,no_rock
NLB_543533722EDR_F0613226NCAM07753M1,MSL,navcam,,51.2879,14.6932,0.2865,0,0,0,no_bigrock
NLB_543533753EDR_F0613226NCAM07753M1,MSL,navcam,,93.9806,35.0327,0.3728,0,0,0,no_bigrock
NLB_543540761EDR_F0613226CCAM15903M1,MSL,navcam,,99.9998,53.2224,0.5322,0,0,0,no_bigrock
NLB_543616785EDR_F0613322NCAM00305M1,MSL,navcam,,63.4249,38.1884,0.6021,0,0,0,no_bigrock
NLB_543618267EDR_F0613442NCAM00385M1,MSL,navcam,,51.7083,40.7742,0.7885,0,0,0,no_bigrock
NLB_543618292EDR_F0613442NCAM00385M1,MSL,navcam,,85.7504,66.7373,0.7783,18769,5,1,ok
NLB_543622850EDR_F0620000NCAM00353M1,MSL,navcam,,44.2836,14.4691,0.3267,0,0,0,no_bigrock
NLB_543622881EDR_F0620000NCAM00353M1,MSL,navcam,,72.4716,43.4854,0.6,0,0,0,no_bigrock
NLB_543622955EDR_F0620000NCAM00289M1,MSL,navcam,,25.3103,10.0127,0.3956,0,0,0,no_bigrock
NLB_543622987EDR_F0620000NCAM00289M1,MSL,navcam,,11.9588,6.9386,0.5802,0,0,0,no_bigrock
NLB_543623010EDR_F0620000NCAM00289M1,MSL,navcam,,30.3851,22.2316,0.7317,0,0,0,no_bigrock
NLB_543623042EDR_F0620000NCAM00289M1,MSL,navcam,,38.0649,22.7961,0.5989,0,0,0,no_bigrock
NLB_543623074EDR_F0620000NCAM00289M1,MSL,navcam,,46.9012,13.1142,0.2796,1,0,0,ok
NLB_543623348EDR_F0620000NCAM00354M1,MSL,navcam,,64.247,44.5974,0.6942,54,0,0,ok
NLB_543623372EDR_F0620000NCAM00354M1,MSL,navcam,,93.3132,50.967,0.5462,0,0,0,no_bigrock
NLB_543623396EDR_F0620000NCAM00354M1,MSL,navcam,,65.4762,42.7712,0.6532,0,0,0,no_bigrock
NLB_543623427EDR_F0620000NCAM00354M1,MSL,navcam,,75.511,54.2856,0.7189,0,0,0,no_bigrock
NLB_543623486EDR_F0620000NCAM00354M1,MSL,navcam,,89.4756,42.3295,0.4731,0,0,0,no_bigrock
NLB_543627137EDR_F0620000NCAM00290M1,MSL,navcam,,99.6463,45.088,0.4525,2899,3,11,ok
NLB_543627169EDR_F0620000NCAM00290M1,MSL,navcam,,93.7557,64.4863,0.6878,0,0,0,no_bigrock
NLB_543627201EDR_F0620000NCAM00290M1,MSL,navcam,,92.6238,68.1612,0.7359,0,0,0,no_bigrock
NLB_543627232EDR_F0620000NCAM00290M1,MSL,navcam,,96.2141,31.7283,0.3298,0,0,0,no_bigrock
NLB_543627316EDR_F0620000NCAM00290M1,MSL,navcam,,100.0,9.9081,0.0991,0,0,0,no_bigrock
NLB_543627347EDR_F0620000NCAM00290M1,MSL,navcam,,37.5075,2.0344,0.0542,0,0,0,no_bigrock
NLB_543627378EDR_F0620000NCAM00290M1,MSL,navcam,,37.4848,14.338,0.3825,0,0,0,no_bigrock
NLB_543627752EDR_F0620000CCAM15903M1,MSL,navcam,,71.1073,43.1047,0.6062,0,0,0,no_bigrock
NLB_543722081EDR_F0620000NCAM00207M1,MSL,navcam,,99.1448,17.2911,0.1744,0,0,0,no_bigrock
NLB_543722632EDR_F0620000NCAM00320M1,MSL,navcam,,100.0,7.9058,0.0791,0,0,0,no_bigrock
NLB_543805555EDR_F0620036NCAM00385M1,MSL,navcam,,17.2411,14.3635,0.8331,0,0,0,no_bigrock
NLB_543805587EDR_F0620036NCAM00385M1,MSL,navcam,,8.9324,8.5382,0.9559,0,0,0,no_bigrock
NLB_543806673EDR_F0620108NCAM00291M1,MSL,navcam,,6.2164,5.2855,0.8503,0,0,0,no_bigrock
NLB_543806706EDR_F0620108NCAM00291M1,MSL,navcam,,26.0691,19.8944,0.7631,50740,6,3,ok
NLB_543806738EDR_F0620108NCAM00291M1,MSL,navcam,,43.9345,17.9407,0.4084,8936,3,4,ok
NLB_543806770EDR_F0620108NCAM00291M1,MSL,navcam,,74.9199,26.209,0.3498,0,0,0,no_bigrock
NLB_543806847EDR_F0620108NCAM00291M1,MSL,navcam,,100.0,5.6183,0.0562,0,0,0,no_bigrock
NLB_543807139EDR_F0620108NCAM00343M1,MSL,navcam,,0.0,0.0,0.854,0,0,0,no_rock
NLB_543807180EDR_F0620108NCAM00343M1,MSL,navcam,,0.0,0.0,0.8669,0,0,0,no_rock
NLB_543807213EDR_F0620108NCAM00343M1,MSL,navcam,,0.0,0.0,0.8869,0,0,0,no_rock
NLB_543807246EDR_F0620108NCAM00343M1,MSL,navcam,,12.1795,10.3405,0.849,0,0,0,no_bigrock
NLB_543807286EDR_F0620108NCAM00343M1,MSL,navcam,,25.9814,14.3376,0.5518,0,0,0,no_bigrock
NLB_543807361EDR_F0620108NCAM07753M1,MSL,navcam,,41.6748,6.0467,0.1451,0,0,0,no_bigrock
NLB_543807393EDR_F0620108NCAM07753M1,MSL,navcam,,15.2653,7.1681,0.4696,0,0,0,no_bigrock
NLB_543807424EDR_F0620108NCAM07753M1,MSL,navcam,,0.0,0.0,0.4984,0,0,0,no_rock
NLB_543807455EDR_F0620108NCAM07753M1,MSL,navcam,,0.0,0.0,0.6477,0,0,0,no_rock
NLB_543807480EDR_F0620108NCAM07753M1,MSL,navcam,,0.0,0.0,0.8307,0,0,0,no_rock
NLB_543807511EDR_F0620108NCAM07753M1,MSL,navcam,,0.1679,0.1376,0.8197,0,0,0,no_bigrock
NLB_543807543EDR_F0620108NCAM07753M1,MSL,navcam,,0.0,0.0,0.8344,0,0,0,no_rock
NLB_543811136EDR_F0620108NCAM00353M1,MSL,navcam,,0.0,0.0,0.4623,0,0,0,no_rock
NLB_543811172EDR_F0620108NCAM00353M1,MSL,navcam,,0.0581,0.0397,0.6823,0,0,0,no_bigrock
NLB_543883973EDR_F0620108NCAM00399M1,MSL,navcam,,0.0,0.0,0.4384,0,0,0,no_rock
NLB_543884005EDR_F0620108NCAM00399M1,MSL,navcam,,0.0,0.0,0.6911,0,0,0,no_rock
NLB_543971123EDR_F0620108NCAM00292M1,MSL,navcam,,0.0,0.0,0.5988,0,0,0,no_rock
NLB_543971155EDR_F0620108NCAM00292M1,MSL,navcam,,0.0,0.0,0.8215,0,0,0,no_rock
NLB_543985153EDR_F0620108NCAM00207M1,MSL,navcam,,,0.0,0.0,0,0,0,empty
NLB_543985777EDR_F0620108NCAM00207M1,MSL,navcam,,0.0,0.0,0.4234,0,0,0,no_rock
NLB_543986430EDR_F0620108NCAM00207M1,MSL,navcam,,0.0,0.0,0.5937,0,0,0,no_rock
NLB_543989085EDR_F0620108NCAM00320M1,MSL,navcam,,0.0,0.0,0.4263,0,0,0,no_rock
NLB_544060484EDR_F0620108NCAM00207M1,MSL,navcam,,0.0,0.0,0.4352,0,0,0,no_rock
NLB_544060868EDR_F0620108NCAM00207M1,MSL,navcam,,0.0,0.0,0.6085,0,0,0,no_rock
NLB_544061515EDR_F0620108NCAM00324M1,MSL,navcam,,0.0,0.0,0.1794,0,0,0,no_rock
NLB_544061644EDR_F0620108NCAM00324M1,MSL,navcam,,0.0,0.0,0.1845,0,0,0,no_rock
NLB_544587485EDR_F0620108NCAM00292M1,MSL,navcam,,0.0,0.0,0.6961,0,0,0,no_rock
NLB_544587516EDR_F0620108NCAM00292M1,MSL,navcam,,0.0,0.0,0.8041,0,0,0,no_rock
NLB_544603715EDR_F0620108NCAM00207M1,MSL,navcam,,,0.0,0.0,0,0,0,empty
NLB_544764936EDR_F0620108NCAM00320M1,MSL,navcam,,0.0,0.0,0.1313,0,0,0,no_rock
NLB_544767219EDR_F0620108NCAM00207M1,MSL,navcam,,0.0,0.0,0.134,0,0,0,no_rock
NLB_544785712EDR_F0620408NCAM00385M1,MSL,navcam,,18.7609,14.9661,0.7977,13961,3,2,ok
NLB_544785744EDR_F0620408NCAM00385M1,MSL,navcam,,34.763,27.777,0.799,0,0,0,no_bigrock
NLB_544786371EDR_F0620444NCAM00353M1,MSL,navcam,,16.1946,5.2099,0.3217,0,0,0,no_bigrock
NLB_544786403EDR_F0620444NCAM00353M1,MSL,navcam,,35.469,21.25,0.5991,0,0,0,no_bigrock
NLB_544786499EDR_F0620444NCAM00294M1,MSL,navcam,,12.1092,5.163,0.4264,47484,7,1,ok
NLB_544786531EDR_F0620444NCAM00294M1,MSL,navcam,,0.1594,0.0689,0.4321,32,0,1,ok
NLB_544786564EDR_F0620444NCAM00294M1,MSL,navcam,,15.9556,5.3841,0.3374,0,0,0,no_bigrock
NLB_544786604EDR_F0620444NCAM00294M1,MSL,navcam,,16.5943,5.819,0.3507,0,0,0,no_bigrock
NLB_544786635EDR_F0620444NCAM00294M1,MSL,navcam,,81.6617,49.7506,0.6092,13116,2,1,ok
NLB_544786920EDR_F0620444NCAM00354M1,MSL,navcam,,41.0129,25.9199,0.632,0,0,0,no_bigrock
NLB_544786952EDR_F0620444NCAM00354M1,MSL,navcam,,2.7312,1.7618,0.6451,0,0,0,no_bigrock
NLB_544786985EDR_F0620444NCAM00354M1,MSL,navcam,,0.0,0.0,0.9055,0,0,0,no_rock
NLB_544787019EDR_F0620444NCAM00354M1,MSL,navcam,,6.2781,4.788,0.7627,0,0,0,no_bigrock
NLB_544787060EDR_F0620444NCAM00354M1,MSL,navcam,,2.5158,1.466,0.5827,0,0,0,no_bigrock
NLB_544787120EDR_F0620444NCAM07753M1,MSL,navcam,,100.0,33.4516,0.3345,0,0,0,no_bigrock
NLB_544787151EDR_F0620444NCAM07753M1,MSL,navcam,,45.3243,28.2779,0.6239,331,0,2,ok
NLB_544787182EDR_F0620444NCAM07753M1,MSL,navcam,,25.1553,15.3913,0.6119,0,0,0,no_bigrock
NLB_544787213EDR_F0620444NCAM07753M1,MSL,navcam,,10.317,5.9321,0.575,19318,1,1,ok
NLB_544787245EDR_F0620444NCAM07753M1,MSL,navcam,,30.1172,16.3265,0.5421,0,0,0,no_bigrock
NLB_544787330EDR_F0620444NCAM07753M1,MSL,navcam,,95.9708,7.6391,0.0796,0,0,0,no_bigrock
NLB_544787361EDR_F0620444NCAM07753M1,MSL,navcam,,55.2973,9.1011,0.1646,12069,4,5,ok
NLB_544852645EDR_F0620444CCAM15904M1,MSL,navcam,,0.3376,0.2375,0.7035,0,0,0,no_bigrock
NLB_544963824EDR_F0620444NCAM00320M1,MSL,navcam,,11.813,3.3273,0.2817,0,0,0,no_bigrock
NLB_544964581EDR_F0620444NCAM00207M1,MSL,navcam,,18.0061,4.074,0.2263,0,0,0,no_bigrock
NLB_544964945EDR_F0620444NCAM00207M1,MSL,navcam,,11.8555,3.2086,0.2706,0,0,0,no_bigrock
NLB_544965509EDR_F0620444NCAM00320M1,MSL,navcam,,0.0,0.0,0.222,0,0,0,no_rock
NLB_545036832EDR_F0620444NCAM00320M1,MSL,navcam,,23.54,6.7312,0.2859,0,0,0,no_bigrock
NLB_545040115EDR_F0620510NCAM00475M1,MSL,navcam,,29.7637,15.747,0.5291,0,0,0,no_bigrock
NLB_545041460EDR_F0620618NCAM00305M1,MSL,navcam,,24.3091,15.2499,0.6273,8596,1,2,ok
NLB_545041599EDR_F0620624NCAM00385M1,MSL,navcam,,71.1344,4.415,0.0621,21247,2,1,ok
NLB_545041631EDR_F0620624NCAM00385M1,MSL,navcam,,86.0698,66.6197,0.774,0,0,0,no_bigrock
NLB_545047167EDR_F0620660NCAM00375M1,MSL,navcam,,61.4325,30.9666,0.5041,0,0,0,no_bigrock
NLB_545047236EDR_F0620660NCAM00296M1,MSL,navcam,,47.5676,17.3628,0.365,0,0,0,no_bigrock
NLB_545047267EDR_F0620660NCAM00296M1,MSL,navcam,,92.9341,37.7778,0.4065,0,0,0,no_bigrock
NLB_545047292EDR_F0620660NCAM00296M1,MSL,navcam,,99.9702,58.2491,0.5827,0,0,0,no_bigrock
NLB_545047325EDR_F0620660NCAM00296M1,MSL,navcam,,82.2875,55.0986,0.6696,0,0,0,no_bigrock
NLB_545047356EDR_F0620660NCAM00296M1,MSL,navcam,,89.4156,65.5342,0.7329,0,0,0,no_bigrock
NLB_545047626EDR_F0620660NCAM00312M1,MSL,navcam,,96.7301,69.981,0.7235,0,0,0,no_bigrock
NLB_545047649EDR_F0620660NCAM00312M1,MSL,navcam,,100.0,76.8156,0.7682,0,0,0,no_bigrock
NLB_545047674EDR_F0620660NCAM00312M1,MSL,navcam,,95.2576,66.1919,0.6949,0,0,0,no_bigrock
NLB_545047705EDR_F0620660NCAM00312M1,MSL,navcam,,86.7028,45.0164,0.5192,0,0,0,no_bigrock
NLB_545047738EDR_F0620660NCAM07753M1,MSL,navcam,,91.8056,60.6964,0.6611,0,0,0,no_bigrock
NLB_545047769EDR_F0620660NCAM07753M1,MSL,navcam,,100.0,47.0035,0.47,0,0,0,no_bigrock
NLB_545047800EDR_F0620660NCAM07753M1,MSL,navcam,,96.8398,47.9717,0.4954,0,0,0,no_bigrock
NLB_545047831EDR_F0620660NCAM07753M1,MSL,navcam,,73.0817,23.7396,0.3248,0,0,0,no_bigrock
NLB_545047914EDR_F0620660NCAM07753M1,MSL,navcam,,0.0,0.0,0.2805,0,0,0,no_rock
NLB_545047946EDR_F0620660NCAM07753M1,MSL,navcam,,22.5185,4.3286,0.1922,0,0,0,no_bigrock
NLB_545047977EDR_F0620660NCAM07753M1,MSL,navcam,,69.5105,18.4379,0.2653,0,0,0,no_bigrock
NLB_545049395EDR_F0620660CCAM15903M1,MSL,navcam,,90.1597,62.4866,0.6931,0,0,0,no_bigrock
NLB_545222985EDR_F0620690NCAM00375M1,MSL,navcam,,62.3084,30.8096,0.4945,0,0,0,no_bigrock
NLB_545223106EDR_F0620690NCAM00297M1,MSL,navcam,,18.9891,1.7631,0.0928,0,0,0,no_bigrock
NLB_545223137EDR_F0620690NCAM00297M1,MSL,navcam,,46.1902,12.8498,0.2782,827,1,1,ok
NLB_545223168EDR_F0620690NCAM00297M1,MSL,navcam,,49.0534,19.5264,0.3981,0,0,0,no_bigrock
NLB_545223192EDR_F0620690NCAM00297M1,MSL,navcam,,34.4542,16.1212,0.4679,0,0,0,no_bigrock
NLB_545223223EDR_F0620690NCAM00297M1,MSL,navcam,,53.2343,30.2479,0.5682,0,0,0,no_bigrock
NLB_545223247EDR_F0620690NCAM00297M1,MSL,navcam,,84.9694,60.1437,0.7078,1743,1,5,ok
NLB_545223278EDR_F0620690NCAM00297M1,MSL,navcam,,97.9165,70.7699,0.7228,428,0,2,ok
NLB_545223309EDR_F0620690NCAM00297M1,MSL,navcam,,91.7492,61.8265,0.6739,2202,1,1,ok
NLB_545223573EDR_F0620690NCAM00312M1,MSL,navcam,,71.4997,54.6855,0.7648,0,0,0,no_bigrock
NLB_545223597EDR_F0620690NCAM00312M1,MSL,navcam,,61.4561,49.2241,0.801,0,0,0,no_bigrock
